DAPI_Intensity,pyrP_Intenisty,ssaA_Intenisty,pbuX_Intenisty
59909.00,12592.00,6166.00,8650.00
43807.00,11910.00,7326.00,7813.00
47770.00,12367.00,5305.00,8945.00
55992.00,12647.00,5125.00,8719.00
65883.00,13117.00,5591.00,9633.00
58478.00,13689.00,5840.00,10771.00
61258.00,13028.00,5633.00,10502.00
63766.00,12808.00,5140.00,7862.00
46607.00,11904.00,5142.00,8339.00
62338.00,12625.00,5403.00,9466.00
54438.00,12714.00,7218.00,9591.00
50339.00,12977.00,6735.00,10998.00
73143.00,12907.00,5373.00,10467.00
62000.00,12946.00,6355.00,11339.00
52912.00,13004.00,5579.00,10468.00
51840.00,13019.00,5103.00,8885.00
40727.00,12594.00,5311.00,7094.00
56536.00,12831.00,5516.00,10227.00
68575.00,13443.00,7736.00,10089.00
51870.00,12825.00,5618.00,10146.00
61389.00,12426.00,5998.00,9170.00
60828.00,13199.00,5341.00,8408.00
61864.00,13837.00,7873.00,10551.00
45483.00,12292.00,4948.00,7865.00
48391.00,12854.00,5134.00,7436.00
60558.00,13080.00,5362.00,9229.00
66875.00,13100.00,5833.00,12032.00
45145.00,12003.00,5043.00,8233.00
55218.00,12506.00,5163.00,9179.00
75863.00,13830.00,5799.00,10101.00
44853.00,13315.00,6305.00,10264.00
76846.00,13803.00,5506.00,11818.00
54360.00,12338.00,5159.00,7178.00
64755.00,13593.00,9580.00,12809.00
56978.00,12914.00,5625.00,11336.00
45369.00,13180.00,5216.00,7951.00
50220.00,12713.00,5960.00,12995.00
37372.00,12441.00,5102.00,8664.00
42160.00,12696.00,6307.00,10027.00
55756.00,12645.00,5260.00,9661.00
56255.00,13157.00,5758.00,10500.00
57642.00,12597.00,5141.00,8994.00
69760.00,13304.00,6015.00,11964.00
42118.00,12012.00,5014.00,7380.00
45876.00,12319.00,5290.00,7520.00
46251.00,13103.00,5443.00,9030.00
80050.00,15011.00,6242.00,12736.00
44262.00,12315.00,5337.00,8369.00
47853.00,12451.00,7630.00,8243.00
63169.00,12732.00,5994.00,9941.00
53765.00,13326.00,5175.00,9283.00
50667.00,13107.00,5222.00,9417.00
39429.00,12450.00,7066.00,11907.00
42192.00,12258.00,5523.00,7989.00
46237.00,13070.00,5336.00,7391.00
53228.00,14385.00,5520.00,7765.00
37551.00,12868.00,9741.00,6221.00
38062.00,12596.00,5089.00,7299.00
68485.00,13246.00,5415.00,9563.00
48993.00,12575.00,5002.00,8667.00
75768.00,13734.00,5328.00,14622.00
79783.00,14121.00,7328.00,13379.00
33440.00,12799.00,5018.00,5812.00
40055.00,12197.00,7869.00,8790.00
41217.00,12342.00,5649.00,8866.00
55831.00,13136.00,5279.00,14953.00
49194.00,12711.00,5186.00,9753.00
72215.00,13228.00,6403.00,8562.00
48489.00,12460.00,5089.00,9736.00
48786.00,13197.00,5351.00,9509.00
51777.00,12777.00,5041.00,9542.00
65376.00,13400.00,7041.00,9985.00
52685.00,12472.00,5589.00,9905.00
45391.00,12220.00,7161.00,9475.00
45901.00,12835.00,6231.00,8674.00
46644.00,14261.00,5664.00,6888.00
84119.00,13660.00,6246.00,7633.00
41459.00,12780.00,5991.00,9262.00
55662.00,13200.00,5719.00,10642.00
45570.00,12529.00,6786.00,10135.00
59434.00,17187.00,8091.00,8735.00
55785.00,12477.00,5125.00,12031.00
43633.00,12403.00,6215.00,9622.00
72416.00,13507.00,5665.00,10040.00
47793.00,13053.00,6831.00,8239.00
84953.00,13764.00,6151.00,12912.00
58857.00,13208.00,5975.00,8927.00
46055.00,12677.00,5348.00,7302.00
68422.00,13248.00,5749.00,11860.00
49007.00,13015.00,5557.00,9376.00
49790.00,12911.00,5336.00,10474.00
60576.00,16339.00,18332.00,9072.00
41562.00,12496.00,5173.00,7325.00
58362.00,13095.00,5620.00,9030.00
50178.00,12678.00,5899.00,10106.00
64700.00,13275.00,5192.00,8819.00
49002.00,11860.00,5623.00,7702.00
50653.00,12509.00,5448.00,10145.00
49792.00,13112.00,6700.00,7301.00
53792.00,13144.00,8263.00,10341.00
52514.00,12194.00,5555.00,10004.00
37175.00,11805.00,10955.00,5859.00
66451.00,13485.00,5388.00,13200.00
46130.00,12797.00,7050.00,7613.00
73629.00,13973.00,8377.00,10801.00
63481.00,12934.00,5979.00,13746.00
49378.00,12520.00,5358.00,12473.00
50349.00,13320.00,5347.00,9193.00
55752.00,13438.00,5203.00,6871.00
35282.00,13011.00,9765.00,6312.00
36565.00,12326.00,5217.00,7017.00
55971.00,13241.00,5276.00,8270.00
53362.00,12965.00,5162.00,7236.00
41752.00,12358.00,5080.00,8649.00
52637.00,12789.00,5914.00,10593.00
43344.00,12636.00,7236.00,9367.00
53795.00,12653.00,8879.00,12136.00
83781.00,14298.00,6261.00,12996.00
39915.00,14315.00,5212.00,5925.00
59249.00,12957.00,5323.00,8427.00
54257.00,12680.00,6230.00,11310.00
54446.00,12568.00,5903.00,10411.00
49365.00,13320.00,5229.00,7812.00
54286.00,12895.00,6387.00,10526.00
43383.00,12262.00,5439.00,8679.00
51089.00,12960.00,5524.00,11414.00
62882.00,13288.00,5489.00,10880.00
54000.00,12778.00,4993.00,10280.00
46529.00,12113.00,5212.00,9224.00
53051.00,14041.00,5332.00,10457.00
57393.00,13089.00,5705.00,10338.00
61152.00,12809.00,5902.00,9587.00
53514.00,13062.00,5506.00,11562.00
54965.00,12477.00,5263.00,12308.00
55295.00,12950.00,5351.00,8255.00
45614.00,12368.00,5732.00,8352.00
45759.00,13231.00,5585.00,7114.00
45942.00,12379.00,6166.00,8624.00
52565.00,12347.00,7477.00,10339.00
49238.00,12776.00,5034.00,8165.00
47234.00,12139.00,6466.00,8463.00
53291.00,13455.00,5169.00,8565.00
44937.00,11848.00,5466.00,6692.00
53120.00,12489.00,5828.00,11064.00
58922.00,13594.00,5286.00,10318.00
44523.00,12601.00,5864.00,8555.00
46233.00,12612.00,5230.00,8041.00
48856.00,12667.00,6267.00,8481.00
48795.00,13172.00,8724.00,9250.00
76050.00,13329.00,9984.00,15915.00
67522.00,12391.00,5110.00,7919.00
74956.00,14737.00,9153.00,9096.00
45971.00,12582.00,4912.00,8763.00
63500.00,12825.00,5395.00,9003.00
59466.00,12668.00,7946.00,8690.00
70478.00,13207.00,5309.00,18098.00
66052.00,14070.00,6358.00,11327.00
46940.00,12136.00,4997.00,7770.00
51453.00,12817.00,5662.00,9866.00
50995.00,12935.00,6524.00,8479.00
53374.00,13184.00,8356.00,12991.00
44866.00,12744.00,5038.00,8380.00
42998.00,12263.00,5825.00,9288.00
39539.00,12516.00,5114.00,7461.00
41885.00,14137.00,5242.00,8566.00
50604.00,14254.00,5335.00,8212.00
41296.00,12897.00,5099.00,8616.00
47934.00,12411.00,6375.00,8120.00
60284.00,13069.00,6179.00,14245.00
41786.00,12629.00,5098.00,6819.00
57015.00,13097.00,5593.00,9840.00
58881.00,12673.00,5894.00,9696.00
48828.00,12322.00,5265.00,7186.00
70827.00,13476.00,6895.00,10888.00
45920.00,12613.00,5024.00,6632.00
60222.00,12505.00,5445.00,7395.00
44226.00,13261.00,5126.00,9742.00
63998.00,13358.00,6494.00,11468.00
52714.00,12754.00,5631.00,7571.00
55346.00,12918.00,5217.00,8972.00
53464.00,12617.00,6817.00,8347.00
46093.00,12323.00,5150.00,8000.00
53180.00,12815.00,5051.00,8116.00
47403.00,12409.00,6677.00,6580.00
64096.00,13093.00,5624.00,11145.00
51936.00,12322.00,5053.00,8245.00
52068.00,12453.00,5170.00,9255.00
44287.00,12870.00,6484.00,8721.00
64187.00,13021.00,9015.00,10266.00
50935.00,12821.00,5637.00,8089.00
71167.00,13304.00,5533.00,8519.00
47693.00,12783.00,5014.00,6970.00
64193.00,13129.00,5627.00,9998.00
49423.00,12767.00,5495.00,7860.00
64264.00,12468.00,5480.00,8851.00
54144.00,12483.00,5746.00,9305.00
39939.00,12422.00,5080.00,8679.00
54331.00,12393.00,5169.00,7200.00
46569.00,12395.00,5257.00,9891.00
47269.00,12749.00,5694.00,7233.00
56093.00,12992.00,5289.00,6906.00
54175.00,13177.00,5792.00,9081.00
47729.00,12923.00,5089.00,8523.00
42609.00,12141.00,5872.00,7682.00
55858.00,12497.00,5181.00,10267.00
45600.00,12551.00,6706.00,8162.00
55436.00,12694.00,5546.00,8296.00
62070.00,13014.00,5449.00,8180.00
37763.00,13626.00,5030.00,5860.00
32389.00,13347.00,5015.00,5841.00
40012.00,12284.00,5344.00,6748.00
54862.00,13041.00,7096.00,10625.00
45525.00,12340.00,5921.00,7826.00
46699.00,12815.00,5659.00,8710.00
60861.00,13176.00,5360.00,16814.00
33395.00,12307.00,5078.00,5756.00
56490.00,12317.00,5216.00,12632.00
88168.00,14119.00,5567.00,12965.50
54016.00,12060.00,5333.00,11548.00
59754.00,13115.00,5610.00,12832.00
74734.00,13319.00,7835.00,8875.00
51520.00,12817.00,7021.00,9746.00
81294.00,13665.00,5694.00,12216.00
56063.00,14314.00,6218.00,9329.00
65098.00,12877.00,7946.00,9689.00
47034.00,12617.00,7213.00,11984.00
62289.00,13015.00,5445.00,10339.00
48494.00,12377.00,5168.00,10159.00
37942.00,12263.00,5350.00,6879.00
46240.00,13065.00,5064.00,7434.00
53708.00,12471.00,6195.00,10994.00
46757.00,12581.00,6970.00,9765.00
39580.00,12581.00,6308.00,7962.00
61316.00,16023.00,5592.00,10534.00
77446.00,13576.00,5539.00,10768.00
43378.00,11892.00,5433.00,8452.00
52717.00,13523.00,5193.00,7843.00
57280.00,12582.00,5392.00,9822.00
68595.00,12857.00,6987.00,9275.00
70258.00,14222.00,5381.00,9894.00
49594.00,13846.00,5571.00,10692.00
47072.00,12865.00,5365.00,8582.00
69750.00,13437.00,5622.00,8556.00
87192.00,14566.00,8319.00,11356.00
54976.00,12471.00,6104.00,7937.00
60305.00,13588.00,5374.00,9714.00
53559.00,13160.00,5394.00,9013.00
39828.00,12138.00,5041.00,8005.00
53453.00,34655.00,6272.00,7037.00
47087.00,12739.00,5373.00,7942.00
44989.00,12512.00,6194.00,8848.00
44569.00,12896.00,5293.00,7095.00
46432.00,12685.50,5126.00,7707.00
58209.00,12855.00,5074.00,11222.00
48101.00,12993.00,5871.00,8322.00
58568.00,12785.00,5283.00,8998.00
67644.00,13445.00,5797.00,9833.00
79517.00,15923.00,10458.00,12610.00
78987.00,13020.00,6405.00,11429.00
46643.00,13246.00,5120.00,6513.00
63338.00,12880.00,7530.00,9926.00
48400.00,13295.00,7407.00,10241.00
61281.00,13065.00,7321.00,9425.00
53560.00,12536.00,5095.00,8157.00
48830.00,13654.00,5708.00,11672.00
77020.00,13236.00,8043.00,11102.00
69944.00,12873.00,8753.00,10989.00
64205.00,12737.00,6003.00,12576.00
46077.00,12553.00,5111.00,7609.00
45914.00,12627.00,5100.00,8317.00
53932.00,13249.00,5190.00,7861.00
49749.00,15047.00,5503.00,9055.00
64145.00,13141.00,5190.00,6930.00
43540.00,12301.00,5563.00,7917.00
47081.00,12355.00,6527.00,10978.00
53530.00,12831.00,5172.00,10064.00
44431.00,12654.00,5449.00,10510.00
38432.00,13127.00,5596.00,5942.00
75116.00,13161.00,6132.00,9425.00
55922.00,13692.00,9321.00,10991.00
49045.00,12038.00,18154.00,6196.00
53511.00,12300.00,6069.00,10516.00
60837.00,12414.00,5090.00,9591.00
47587.00,13209.00,5622.00,7835.00
41302.00,11645.00,4975.00,7998.00
72237.00,13123.00,5759.00,11584.00
72285.00,13115.00,5507.00,10700.00
56364.00,12332.00,5171.00,7321.00
50878.00,13281.00,5840.00,9900.00
51332.00,12788.00,5234.00,8146.00
52666.00,29464.00,5438.00,11057.00
84447.00,13651.00,5909.00,9592.00
71822.00,13420.00,5376.00,13715.00
41904.00,12447.00,5645.00,7892.00
59197.00,13250.00,5425.00,12379.00
57217.00,12928.00,5653.00,10035.00
50781.00,12628.00,6237.00,8414.00
45684.00,12993.00,5121.00,8485.00
81976.00,12874.00,5234.00,7628.00
60229.00,12959.00,5227.00,9381.00
44933.00,12677.00,5108.00,9041.00
48421.00,12477.00,5110.00,8506.00
44082.00,13454.00,5472.00,11755.00
67667.00,13565.00,5505.00,11038.00
62514.00,13592.00,5837.00,10023.00
48038.00,12597.00,5201.00,7534.00
71532.00,13216.00,5900.00,9776.00
67027.00,13180.00,7109.00,9316.00
68826.00,13218.00,5426.00,12294.00
60789.00,13084.00,8752.00,7360.00
55289.00,14525.00,5369.00,10689.00
46712.00,12354.00,5981.00,9620.00
70681.00,12990.00,6033.00,13156.00
39998.00,12418.00,10118.00,6756.00
38343.00,12422.00,5628.00,6665.00
61221.00,13600.00,5474.00,11481.00
53849.00,12753.00,5816.00,9724.00
51359.00,12797.00,5228.00,10005.00
47790.00,12444.00,5206.00,9026.00
56162.00,12339.00,5347.00,9103.00
45031.00,12435.00,5581.00,8374.00
49693.00,12927.00,5417.00,7277.00
62047.00,12794.00,6042.00,8790.00
59504.00,12521.00,6365.00,13226.00
46678.00,12587.00,5928.00,6504.00
39436.00,12399.00,5139.00,8744.00
50371.00,12808.00,5042.00,7192.00
70427.00,13271.00,5817.00,11297.00
51633.00,12750.00,6404.00,8159.00
47305.00,12683.50,5723.00,7788.00
53038.00,13508.00,5413.00,9362.00
50345.00,12414.00,5906.00,9719.00
45735.00,12786.00,5451.00,9298.00
71759.00,13231.00,6138.00,9519.00
65542.00,14057.00,5243.00,9795.00
38502.00,12261.00,4944.00,7611.00
45932.00,12773.00,4998.00,8773.00
57431.00,13188.00,5589.00,8901.00
55487.00,12970.00,5234.00,11330.00
58092.00,13119.00,5231.00,8421.00
36584.00,12833.00,5330.00,7538.00
42572.00,12170.00,8697.00,8338.00
52389.00,13737.00,5103.00,9298.00
53814.00,12428.00,5539.00,8327.00
44952.00,13226.00,5202.00,5875.00
45884.00,13948.00,5243.00,7100.00
57186.00,13101.00,6588.00,10052.00
43070.00,12489.00,5442.00,9896.00
47934.00,13270.00,9501.00,8931.00
51047.00,12581.00,5084.00,7417.00
47219.00,12620.00,8285.00,6609.00
54904.00,13182.00,5256.00,8195.00
63896.00,13071.00,5393.00,9398.00
61058.00,13651.00,5750.00,8132.00
46311.00,13338.00,5469.00,8027.00
45306.00,12750.00,5058.00,7056.00
70615.00,13185.00,6174.00,9267.00
46651.00,13300.00,5334.00,11001.00
51667.00,12564.00,6231.00,9772.00
42652.00,12252.00,5641.00,10217.00
49460.00,12494.00,5152.00,9948.00
47396.00,12320.00,7512.00,9869.00
59987.00,13569.00,8243.00,11282.00
44147.00,12425.00,6046.00,7459.00
50557.00,12904.00,5336.00,9774.00
44670.00,12679.00,5220.00,6976.00
61892.00,12683.00,5629.00,10088.00
55305.00,12405.00,5492.00,8755.00
51968.00,13327.00,5785.00,8651.00
46259.00,12532.00,4944.00,7982.00
58683.00,13629.00,6653.00,12229.00
42041.00,12927.00,5963.00,9801.00
65098.00,12956.00,5502.00,12138.00
45038.00,12903.00,5334.00,8720.00
53180.00,12803.00,5434.00,10197.00
65192.00,13659.00,5606.00,8745.00
50079.00,12754.00,5271.00,7535.00
55750.00,12311.00,5573.00,9600.00
48507.00,12611.00,6197.00,8171.00
64504.00,13476.00,8328.00,11289.00
58121.00,12553.00,6142.00,9608.00
54011.00,12568.00,5213.00,10816.00
55323.00,12480.00,6225.00,8348.00
55002.00,12916.00,8031.00,10345.00
51731.00,12515.00,5306.00,8752.00
62320.00,13197.00,5822.00,11724.00
37041.00,11758.00,5467.00,7651.00
43688.00,13742.00,5066.00,7179.00
54613.00,12668.00,5344.00,11831.00
50855.00,12597.00,5238.00,7294.00
40003.00,12417.00,5120.00,9461.00
44756.00,12516.00,5915.00,9336.00
43553.00,12449.00,5685.00,9919.00
68393.00,13161.00,5744.00,9838.00
43895.00,12502.00,5849.00,11705.00
54605.00,13104.00,5387.00,11949.00
54502.00,12783.00,7042.00,10136.00
73841.00,13279.00,5543.00,14664.00
51123.00,12782.00,6053.00,11532.00
58196.00,12863.00,6187.00,11394.00
36873.00,11719.00,6739.00,8660.00
46197.00,12599.00,5459.00,7723.00
44155.00,12682.00,5089.00,6590.00
63559.00,13801.00,5327.00,10253.00
46257.00,12708.00,5336.00,9020.00
51935.00,12373.00,5400.00,8304.00
39997.00,12745.00,5597.00,9388.00
46668.00,12582.00,5140.00,8952.00
58943.00,13139.00,6399.00,13663.00
61135.00,12979.00,5246.00,8943.00
53986.00,12575.00,5180.00,8638.00
38971.00,12816.00,6473.00,9500.00
44623.00,12540.00,5836.00,10437.00
61822.00,13349.00,5296.00,11994.00
59028.00,13459.00,6268.00,12525.00
83320.00,13779.00,5505.00,12184.00
37502.00,12265.00,7329.00,6133.00
49809.00,12791.00,5863.00,11598.00
65033.00,12953.00,5478.00,8591.00
75659.00,13256.00,5779.00,13878.00
81886.00,12954.00,6055.00,7651.00
44587.00,12712.00,5067.00,7990.00
41415.00,12102.00,5215.00,8875.00
44123.00,12434.00,5214.00,9103.00
44901.00,12157.00,5251.00,8233.00
77362.00,13333.00,6272.00,13967.00
54479.00,13120.00,6418.00,10868.00
59010.00,13320.00,6205.00,12192.00
45708.00,12206.00,5086.00,7313.00
56254.00,12693.00,5842.00,9708.00
47948.00,13044.00,5578.00,8285.00
33013.00,11740.00,4835.00,7234.00
46598.00,12133.00,5549.00,9577.00
47280.00,13088.00,5666.00,8969.00
87513.00,13214.00,6678.00,10787.00
40841.00,12207.00,5789.00,7947.00
61687.00,14852.00,5412.00,11303.00
54228.00,13673.00,5348.00,9349.00
64651.00,13451.00,7928.00,11311.00
48040.00,12462.00,5240.00,9865.00
79609.00,13769.00,6279.00,11212.00
40084.00,12735.00,4982.00,7311.00
46476.00,12814.00,5490.00,9015.00
83741.00,14263.00,6851.00,14760.00
46322.00,13431.00,5792.00,9123.00
59100.00,19620.00,6614.00,9696.00
44878.00,13330.00,16645.00,6757.00
48644.00,14253.00,5364.00,7522.00
54021.00,13154.00,5427.00,13261.00
61096.00,13664.00,5418.00,8232.00
38782.00,12517.00,5099.00,7737.00
54227.00,13172.00,8239.00,10161.00
55164.00,12978.00,9499.00,7548.00
49284.00,12425.00,5251.00,7462.00
38660.00,12594.00,6704.00,6941.00
33328.00,12275.00,5054.00,8250.00
48735.00,12960.00,6039.00,7860.00
48839.00,12937.00,4990.00,7570.00
59076.00,13503.00,5951.00,9839.00
43272.00,12698.00,5121.00,8999.00
47017.00,12842.00,5596.00,6736.00
73362.00,14490.00,6804.00,12678.00
44768.00,12448.00,5859.00,9332.00
65821.00,13065.00,5727.00,9883.00
44703.00,12309.00,6243.00,7113.00
52424.00,12243.00,5038.00,7357.00
64614.00,12653.00,5798.00,9336.00
44774.00,12419.00,5187.00,9533.00
43102.00,12378.00,5230.00,7130.00
52788.00,12685.00,5326.00,8522.00
52357.00,12478.00,5713.00,10596.00
56351.00,12766.00,5266.00,11439.00
42896.00,11896.00,5441.00,9988.00
54083.00,12906.00,5699.00,8095.00
40187.00,12555.00,5537.00,7822.00
42565.00,12202.00,4969.00,9506.00
46696.00,12948.00,5418.00,10400.00
51667.00,13195.00,5102.00,9210.00
70820.00,13051.00,7427.00,12638.00
45803.00,13013.00,7753.00,7770.00
56997.00,12421.00,5204.00,9466.00
53448.00,13810.00,5285.00,8055.00
53679.00,13073.00,5399.00,9517.00
52443.00,12603.00,5509.00,9730.00
53319.00,13241.00,5668.00,8833.00
67044.00,13356.00,5337.00,9533.00
56776.00,12757.00,5084.00,9061.00
60965.00,13116.00,8549.00,11449.00
45917.00,12610.00,5030.00,7686.00
56753.00,12627.00,5201.00,9151.00
52897.00,12600.00,5146.00,8803.00
59397.00,13412.00,5885.00,10375.00
52909.00,13069.00,5377.00,8625.00
54089.00,13513.00,8338.00,8963.00
45301.00,12889.00,5217.00,8900.00
51203.00,12557.00,6037.00,9277.00
57544.00,13732.00,5745.00,11051.00
57512.00,13074.00,5291.00,7946.00
47488.00,13863.00,5724.00,7376.00
43897.00,12840.00,5346.00,8893.00
39555.00,12794.00,5934.00,8896.00
51220.00,12685.00,7163.00,7165.00
54132.00,13479.00,5567.00,7069.00
47440.00,12611.00,5400.00,9467.00
56208.00,12340.00,5213.00,7828.00
58946.00,12454.00,5543.00,8973.00
52472.00,13376.00,6241.00,12582.00
36237.50,11838.00,5214.00,6738.00
46480.00,13003.00,5026.00,7764.00
55131.00,13183.00,5844.00,9092.00
47496.00,12900.00,5160.00,9227.00
51418.00,12628.00,6513.00,10513.00
46204.00,13124.00,6762.00,8003.00
51126.00,13174.00,5211.00,8325.00
47502.00,12850.00,5256.00,9974.00
58607.00,12917.00,5508.00,11103.00
68679.00,13535.00,7423.00,9854.00
48649.00,13123.00,5756.00,8970.00
44660.00,13496.00,5134.00,5802.00
53017.00,12211.00,5573.00,11234.00
54093.00,13157.00,5357.00,12021.00
48611.00,13043.00,5691.00,8271.00
40542.00,13145.00,5444.00,9138.00
41303.00,13926.00,5216.00,6066.00
56259.00,12290.00,5110.00,7583.00
56358.00,12491.00,5342.00,8301.00
40547.00,12206.00,48346.00,6733.00
45844.00,13859.00,5253.00,8154.00
66926.00,14654.00,5163.00,15272.00
75769.00,15632.00,5694.00,8638.00
45005.00,12206.00,6295.00,7962.00
51724.00,13031.00,5212.00,9740.00
57075.00,12614.00,6154.00,8654.00
55194.00,13104.00,5626.00,8064.00
76859.00,14333.00,5895.00,10148.00
51759.00,13435.00,5700.00,13548.00
43864.00,13104.00,5257.00,6962.00
33470.00,12093.00,9564.00,7045.00
42978.00,12370.00,4951.00,7276.00
47979.00,13261.00,5189.00,8099.00
49684.00,12924.00,5578.00,10505.00
57976.00,13506.00,5350.00,9649.00
54469.00,13353.00,5970.00,8912.00
49354.00,12100.00,5415.00,8909.00
59945.00,13143.00,5251.00,9625.00
48644.00,12147.00,6557.00,6089.00
51864.00,12985.00,6894.00,11315.00
55281.00,12824.00,5977.00,10669.00
59257.00,13682.00,5887.00,7641.00
49459.00,13958.00,5032.00,7143.00
45681.00,12785.00,6168.00,8431.00
52612.00,12765.00,5304.00,9868.00
53914.00,13998.00,5259.00,8418.00
49150.00,12992.00,5867.00,11510.00
66465.00,12846.00,7321.00,12556.00
52200.00,12620.00,5089.00,9164.00
42007.00,13273.00,5300.00,8573.00
35472.00,12365.00,4977.00,7154.00
37845.00,12382.00,5129.00,6312.00
50008.00,12432.00,5332.00,8288.00
53276.00,12919.00,6202.00,8162.00
54381.00,13792.00,5140.00,8651.00
60521.00,12458.00,5620.00,10348.00
45456.00,12713.00,6591.00,8594.00
54599.00,13519.00,5641.00,9807.00
47265.00,13102.00,5189.00,8312.00
54444.00,13497.00,6155.00,11804.00
45786.00,12366.00,5936.00,8336.00
48787.00,12487.00,5276.00,8878.00
63576.00,13169.00,6197.00,15202.00
41491.00,12577.00,5304.00,7758.00
46206.00,12870.00,5325.00,11872.00
58039.00,13567.00,5625.00,11042.00
56924.00,12942.00,5605.00,8443.00
47679.00,12028.00,5336.00,7314.00
69509.00,13405.00,6898.00,9993.00
58937.00,12977.00,5235.00,9452.00
